id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,material,internal_tag,image_path,image_exists
18550,Women,Footwear,Shoes,Casual Shoes,Brown,Winter,2015.0,Casual,Catwalk Women  Brown Casual Shoes,Mixed,CLTH-018550,dataset\images\18550.jpg,True
6973,Men,Apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,s.Oliver Men's California Orange T-shirt,Cotton,CLTH-006973,dataset\images\6973.jpg,True
37923,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Mineral Women Orange Top,Cotton,CLTH-037923,dataset\images\37923.jpg,True
24508,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Green Printed Kurta,Cotton,CLTH-024508,dataset\images\24508.jpg,True
38157,Unisex,Accessories,Socks,Socks,Cream,Summer,2016.0,Casual,Happy Socks Unisex Cream Socks,Mixed,CLTH-038157,dataset\images\38157.jpg,True
20994,Women,Accessories,Belts,Belts,Purple,Winter,2016.0,Casual,Fastrack Women Leatherette Purple Belt,Leather,CLTH-020994,dataset\images\20994.jpg,True
56128,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017.0,Casual,Colorbar Caramel Treat Instant Coverup Foundation 002,Mixed,CLTH-056128,dataset\images\56128.jpg,True
52588,Women,Accessories,Bags,Clutches,Grey,Summer,2012.0,Casual,Mod'acc Women Black & Grey Clutch,Mixed,CLTH-052588,dataset\images\52588.jpg,True
59160,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Fortune Men Black Shoes,Mixed,CLTH-059160,dataset\images\59160.jpg,True
56914,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Heels,Mixed,CLTH-056914,dataset\images\56914.jpg,True
4618,Women,Apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Jealous 21 Women Knit Design Pink Top,Cotton,CLTH-004618,dataset\images\4618.jpg,True
38365,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Peter England Men Black Wallet,Mixed,CLTH-038365,dataset\images\38365.jpg,True
14993,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,ADIDAS Men Stripes Grey Sweaters,Wool,CLTH-014993,dataset\images\14993.jpg,True
15841,Women,Apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Visudh Green Printed Ethnic Kurta,Cotton,CLTH-015841,dataset\images\15841.jpg,True
1964,Men,Footwear,Shoes,Casual Shoes,Blue,Winter,2010.0,Casual,ADIDAS Men's Blue Canvas Shoe,Mixed,CLTH-001964,dataset\images\1964.jpg,True
53668,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Kiara Women Teal Handbag,Leather,CLTH-053668,dataset\images\53668.jpg,True
58280,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Blue Handbag,Leather,CLTH-058280,dataset\images\58280.jpg,True
21248,Unisex,Accessories,Bags,Backpacks,Brown,Fall,2011.0,Casual,Footloose Unisex Classe Laptop Brown Backpack,Canvas,CLTH-021248,dataset\images\21248.jpg,True
59352,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Vishudh Women Green Printed Kurta,Cotton,CLTH-059352,dataset\images\59352.jpg,True
29025,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Sports,ADIDAS Men Kaka Yellow T-shirt,Cotton,CLTH-029025,dataset\images\29025.jpg,True
26851,Men,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Calvin Klein Men Perfume,Mixed,CLTH-026851,dataset\images\26851.jpg,True
46188,Women,Accessories,Jewellery,Jewellery Set,Green,Winter,2015.0,Casual,Adrika Green Teracotta  Jewellery Set,Mixed,CLTH-046188,dataset\images\46188.jpg,True
27983,Men,Apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Jockey ZONE Men Zone Grey Brief US14,Mixed,CLTH-027983,dataset\images\27983.jpg,True
30934,Women,Apparel,Topwear,Kurtis,Black,Summer,2012.0,Ethnic,Fabindia Women Black Kurti,Mixed,CLTH-030934,dataset\images\30934.jpg,True
29819,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Basics Men Green Checked Slim Fit Shirt,Cotton,CLTH-029819,dataset\images\29819.jpg,True
42528,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,Mother Earth Women Pink Kurta,Cotton,CLTH-042528,dataset\images\42528.jpg,True
12258,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Genesis Men Stripes Grey Shirts,Cotton,CLTH-012258,dataset\images\12258.jpg,True
18762,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Arrow Woman Aiyanna Black Shirt,Cotton,CLTH-018762,dataset\images\18762.jpg,True
9335,Women,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Puma Women Edition Grey Tops,Cotton,CLTH-009335,dataset\images\9335.jpg,True
11420,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Blue Tshirts,Cotton,CLTH-011420,dataset\images\11420.jpg,True
25615,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women White Dial Watch N2298SL04,Metal,CLTH-025615,dataset\images\25615.jpg,True
41350,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2013.0,Casual,Wrangler Men Blue Skanders Jeans,Denim,CLTH-041350,dataset\images\41350.jpg,True
40282,Men,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Scullers Men Brown Trousers,Denim,CLTH-040282,dataset\images\40282.jpg,True
33770,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,ADIDAS Men Court Sequence Brown Shoes,Mixed,CLTH-033770,dataset\images\33770.jpg,True
57235,Women,Accessories,Bags,Handbags,Lavender,Summer,2012.0,Casual,Murcia Women Lavender Handbag,Leather,CLTH-057235,dataset\images\57235.jpg,True
36202,Boys,Apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Gini Jony Boys White Shorts,Polyester,CLTH-036202,dataset\images\36202.jpg,True
15080,Women,Apparel,Topwear,Kurtis,Orange,Fall,2011.0,Ethnic,Mother Earth Women Printed Orange Kurtis,Mixed,CLTH-015080,dataset\images\15080.jpg,True
20367,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,United Colors of Benetton Men Navy Blue T-shirt,Cotton,CLTH-020367,dataset\images\20367.jpg,True
14152,Men,Accessories,Cufflinks,Cufflinks,Steel,Fall,2011.0,Formal,Belmonte Men Bright Assorted Steel Cufflinks,Mixed,CLTH-014152,dataset\images\14152.jpg,True
53695,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Kiara Women Beige Handbag,Leather,CLTH-053695,dataset\images\53695.jpg,True
1999,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2010.0,Casual,Puma Men's Grey Track Pants,Polyester,CLTH-001999,dataset\images\1999.jpg,True
44622,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012.0,Casual,Nike Unisex Blue Daybreak Cap,Mixed,CLTH-044622,dataset\images\44622.jpg,True
5505,Unisex,Accessories,Bags,Handbags,Grey,Summer,2011.0,Casual,Nike Grey Printed Handheld Bag,Leather,CLTH-005505,dataset\images\5505.jpg,True
6380,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2011.0,Sports,Puma Men's Future Cat Remix Black Shoe,Synthetic,CLTH-006380,dataset\images\6380.jpg,True
34555,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Puma Women Dazzle Blue Handbag,Leather,CLTH-034555,dataset\images\34555.jpg,True
50010,Women,Apparel,Innerwear,Bra,Grey,Winter,2015.0,Casual,Hanes Grey & Pink Contour Bra 83U203,Mixed,CLTH-050010,dataset\images\50010.jpg,True
22430,Women,Apparel,Topwear,Tunics,Green,Summer,2011.0,Ethnic,Global Desi Women Printed Green Tunic,Mixed,CLTH-022430,dataset\images\22430.jpg,True
49901,Unisex,Accessories,Watches,Watches,Blue,Winter,2016.0,Casual,Q&Q Kids Unisex Blue Analog Watch,Metal,CLTH-049901,dataset\images\49901.jpg,True
16605,Women,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Women Check Black Shirt,Cotton,CLTH-016605,dataset\images\16605.jpg,True
46175,Women,Accessories,Jewellery,Necklace and Chains,Red,Winter,2015.0,Casual,Adrika Women Red Necklace,Mixed,CLTH-046175,dataset\images\46175.jpg,True
7252,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011.0,Formal,Rockport Men's Mepozo Distressed Brown Shoe,Mixed,CLTH-007252,dataset\images\7252.jpg,True
13377,Women,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Timberland Women Femmes Grey Casual Shoes,Mixed,CLTH-013377,dataset\images\13377.jpg,True
27142,Women,Apparel,Innerwear,Bra,White,Summer,2012.0,Casual,Miss-T White Bra,Mixed,CLTH-027142,dataset\images\27142.jpg,True
2720,Boys,Apparel,Bottomwear,Trousers,Blue,Summer,2011.0,Casual,Disney Kids Boy's Mickey Mouse Print Pants,Denim,CLTH-002720,dataset\images\2720.jpg,True
28936,Women,Apparel,Topwear,Kurtas,Pink,Summer,2012.0,Ethnic,BIBA Women Printed Pink Kurta,Cotton,CLTH-028936,dataset\images\28936.jpg,True
31027,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Formal,Arrow New York Men White Striped Slim Fit Shirt,Cotton,CLTH-031027,dataset\images\31027.jpg,True
26090,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt,Cotton,CLTH-026090,dataset\images\26090.jpg,True
46949,Women,Personal Care,Fragrance,Perfume and Body Mist,Peach,Spring,2017.0,Casual,York Women Amazing Perfume,Mixed,CLTH-046949,dataset\images\46949.jpg,True
50222,Women,Accessories,Belts,Belts,Red,Summer,2012.0,Casual,Stoln Women Red Belt,Leather,CLTH-050222,dataset\images\50222.jpg,True
13979,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Jiff Black Sandals,Leather,CLTH-013979,dataset\images\13979.jpg,True
34767,Women,Accessories,Bags,Handbags,Beige,Summer,2015.0,Casual,Be For Bag Women Zoli Beige Bag,Leather,CLTH-034767,dataset\images\34767.jpg,True
47295,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Baggit Women Purple Sling Bag,Leather,CLTH-047295,dataset\images\47295.jpg,True
7060,Unisex,Accessories,Bags,Backpacks,Black,Spring,2013.0,Sports,Nike Black Classic Turf     NSW  Backpacks,Canvas,CLTH-007060,dataset\images\7060.jpg,True
22602,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Sports,Nike Men White T-shirt,Cotton,CLTH-022602,dataset\images\22602.jpg,True
16437,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Levi's Men Printed Black Tshirts,Cotton,CLTH-016437,dataset\images\16437.jpg,True
8814,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Spykar Men Ranger Blue Black Check Shirts,Cotton,CLTH-008814,dataset\images\8814.jpg,True
43635,Women,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Vero Moda Women Coral Coloured Top,Cotton,CLTH-043635,dataset\images\43635.jpg,True
54682,Women,Apparel,Topwear,Kurtas,Multi,Fall,2012.0,Ethnic,Shree Women Multicoloured Printed Kurta,Cotton,CLTH-054682,dataset\images\54682.jpg,True
27370,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Men Singer Blue T-shirt,Cotton,CLTH-027370,dataset\images\27370.jpg,True
12097,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,W Women Printed White Kurtas,Cotton,CLTH-012097,dataset\images\12097.jpg,True
31215,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Lotto Men Classica II White Sports Shoes,Synthetic,CLTH-031215,dataset\images\31215.jpg,True
32490,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Proline Men Blue T-shirt,Cotton,CLTH-032490,dataset\images\32490.jpg,True
41162,Women,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Allen Solly Woman Black Trousers,Denim,CLTH-041162,dataset\images\41162.jpg,True
11612,Women,Apparel,Topwear,Kurtas,Brown,Summer,2011.0,Ethnic,W Women Solid Brown Kurtas,Cotton,CLTH-011612,dataset\images\11612.jpg,True
25427,Unisex,Accessories,Bags,Messenger Bag,Olive,Summer,2012.0,Casual,Lee Unisex Casual Olive Bag,Mixed,CLTH-025427,dataset\images\25427.jpg,True
57007,Women,Footwear,Shoes,Flats,Silver,Winter,2012.0,Ethnic,HM Women Silver Sandals,Mixed,CLTH-057007,dataset\images\57007.jpg,True
20969,Men,Accessories,Belts,Belts,Black,Winter,2016.0,Casual,Fastrack Men Leatherette Black Belt,Leather,CLTH-020969,dataset\images\20969.jpg,True
33542,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Wrangler Women Suzan Yellow Top,Cotton,CLTH-033542,dataset\images\33542.jpg,True
58873,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Casual,Hakashi Men Blue Tie,Mixed,CLTH-058873,dataset\images\58873.jpg,True
52575,Women,Accessories,Bags,Clutches,Black,Summer,2012.0,Casual,Mod'acc Women Black Clutch,Mixed,CLTH-052575,dataset\images\52575.jpg,True
39844,Boys,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Dark Navy T-Shirt,Cotton,CLTH-039844,dataset\images\39844.jpg,True
21087,Men,Footwear,Sandal,Sandals,Black,Fall,2012.0,Casual,Clarks Men Black Leather Sandals,Leather,CLTH-021087,dataset\images\21087.jpg,True
44410,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men Black Shoes,Mixed,CLTH-044410,dataset\images\44410.jpg,True
5737,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Reebok Men's Cruiseon White Shoe,Synthetic,CLTH-005737,dataset\images\5737.jpg,True
20155,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Wrangler Men Establish  Purple Shirt,Cotton,CLTH-020155,dataset\images\20155.jpg,True
38996,Boys,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Gini and Jony Boys Rodeo Blue Jeans,Denim,CLTH-038996,dataset\images\38996.jpg,True
14360,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Casual Brown Flats,Mixed,CLTH-014360,dataset\images\14360.jpg,True
46723,Women,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,Rasasi Women Unique Perfume,Mixed,CLTH-046723,dataset\images\46723.jpg,True
7404,Men,Footwear,Sandal,Sandals,Brown,Summer,2013.0,Casual,Red Tape Men Rnm Casual Brown Floater,Leather,CLTH-007404,dataset\images\7404.jpg,True
19827,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,U.S. Polo Assn. Men Check Red Shirt,Cotton,CLTH-019827,dataset\images\19827.jpg,True
22266,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Inc. 5 Women Casual Black Heels,Mixed,CLTH-022266,dataset\images\22266.jpg,True
51794,Women,Apparel,Innerwear,Briefs,Cream,Summer,2016.0,Casual,Bwitch Women Cream Briefs,Mixed,CLTH-051794,dataset\images\51794.jpg,True
16053,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Check Blue Shirt,Cotton,CLTH-016053,dataset\images\16053.jpg,True
3898,Girls,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Disney Kids Girl's Pink Pooh And Tree Kidswear,Cotton,CLTH-003898,dataset\images\3898.jpg,True
17181,Men,Apparel,Topwear,Shirts,Blue,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Blue Shirt,Cotton,CLTH-017181,dataset\images\17181.jpg,True
34303,Women,Accessories,Stoles,Stoles,Lavender,Summer,2012.0,Ethnic,Fabindia Women Mauve Stole,Mixed,CLTH-034303,dataset\images\34303.jpg,True
55334,Women,Personal Care,Hair,Hair Colour,Brown,Spring,2017.0,Casual,Revlon Colorsilk 3N Dark Brown Hair Colour,Mixed,CLTH-055334,dataset\images\55334.jpg,True
2176,Men,Apparel,Topwear,Tshirts,Blue,Spring,2011.0,Casual,Probase Men Blue & Green T-shirt,Cotton,CLTH-002176,dataset\images\2176.jpg,True
13521,Women,Apparel,Topwear,Tops,Grey,Fall,2011.0,Casual,Jealous 21 Women Solid Grey Tops,Cotton,CLTH-013521,dataset\images\13521.jpg,True
44848,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Puma Men Black Ducati T-shirt,Cotton,CLTH-044848,dataset\images\44848.jpg,True
24191,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Converse Unisex Chuck Taylor All Star Print Black Casual Shoes,Mixed,CLTH-024191,dataset\images\24191.jpg,True
57463,Men,Accessories,Belts,Belts,Brown,Summer,2010.0,Formal,Hidedge Men Brown Belt,Leather,CLTH-057463,dataset\images\57463.jpg,True
33126,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Stilettos,Mixed,CLTH-033126,dataset\images\33126.jpg,True
11276,Men,Apparel,Topwear,Sweatshirts,Maroon,Fall,2011.0,Sports,Nike Men Running Maroon Sweatshirt,Polyester,CLTH-011276,dataset\images\11276.jpg,True
25043,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Nike Women Sphere Pink T-shirt,Cotton,CLTH-025043,dataset\images\25043.jpg,True
44074,Women,Personal Care,Fragrance,Deodorant,White,Spring,2017.0,Casual,Boss Women Deo,Mixed,CLTH-044074,dataset\images\44074.jpg,True
5353,Women,Footwear,Shoes,Sports Shoes,Blue,Fall,2011.0,Sports,Kalenji Ekiden 50 Women,Synthetic,CLTH-005353,dataset\images\5353.jpg,True
37586,Girls,Apparel,Innerwear,Innerwear Vests,Pink,Summer,2012.0,Casual,Madagascar Girls Pink Innerwear Vest,Mixed,CLTH-037586,dataset\images\37586.jpg,True
20531,Women,Accessories,Wallets,Wallets,Green,Winter,2015.0,Casual,Baggit Women Quick Mayur Green Wallet,Mixed,CLTH-020531,dataset\images\20531.jpg,True
14704,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Genesis Men Stripes Black Shirts,Cotton,CLTH-014704,dataset\images\14704.jpg,True
52111,Women,Apparel,Topwear,Kurtis,White,Summer,2012.0,Ethnic,Myntra Women White Printed Kurti,Mixed,CLTH-052111,dataset\images\52111.jpg,True
4281,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011.0,Formal,Rockport Men's Alduna Black Shoe,Mixed,CLTH-004281,dataset\images\4281.jpg,True
36454,Men,Footwear,Shoes,Sports Shoes,White,Spring,2013.0,Sports,Spinn Men Techno White Sports Shoes,Synthetic,CLTH-036454,dataset\images\36454.jpg,True
33314,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2012.0,Casual,Arrow New York Men Navy Blue Polo T-shirt,Cotton,CLTH-033314,dataset\images\33314.jpg,True
57651,Women,Personal Care,Nails,Nail Polish,Brown,Spring,2017.0,Casual,Lotus Herbals Colour Dew Brownie Glaze Nail Polish 84,Mixed,CLTH-057651,dataset\images\57651.jpg,True
10196,Women,Accessories,Bags,Handbags,Green,Winter,2015.0,Casual,Murcia Women Hddcs Green Handbags,Leather,CLTH-010196,dataset\images\10196.jpg,True
11044,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Scullers Men Check White Shirts,Cotton,CLTH-011044,dataset\images\11044.jpg,True
25271,Women,Accessories,Bags,Handbags,Maroon,Summer,2012.0,Casual,Lino Perros Women Leatherette Maroon Handbag,Leather,CLTH-025271,dataset\images\25271.jpg,True
41734,Women,Footwear,Shoes,Heels,Silver,Winter,2012.0,Casual,Catwalk Women Silver Flats,Mixed,CLTH-041734,dataset\images\41734.jpg,True
14536,Women,Apparel,Topwear,Kurtis,White,Fall,2011.0,Ethnic,Vishudh Women Flower Print White Kurtis,Mixed,CLTH-014536,dataset\images\14536.jpg,True
58619,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Casual,ToniQ Women Silver Earrings,Mixed,CLTH-058619,dataset\images\58619.jpg,True
5161,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Ed Hardy Men's Eagle Shield Anchor Collage Black T-shirt,Cotton,CLTH-005161,dataset\images\5161.jpg,True
11878,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Formal Black Formal Shoes,Mixed,CLTH-011878,dataset\images\11878.jpg,True
36666,Unisex,Accessories,Bags,Duffel Bag,Brown,Summer,2012.0,Casual,Paridhan Unisex Brown Duffle Bag,Mixed,CLTH-036666,dataset\images\36666.jpg,True
45394,Women,Footwear,Shoes,Flats,Black,Winter,2012.0,Casual,Rocia Women Black Sandals,Mixed,CLTH-045394,dataset\images\45394.jpg,True
52323,Women,Accessories,Jewellery,Bangle,White,Winter,2016.0,Casual,ToniQ Women Off White Bangle,Mixed,CLTH-052323,dataset\images\52323.jpg,True
22054,Women,Apparel,Topwear,Kurtas,Grey,Fall,2011.0,Ethnic,Vishudh Women Printed Grey Kurta,Cotton,CLTH-022054,dataset\images\22054.jpg,True
46511,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Chronograph Watch,Metal,CLTH-046511,dataset\images\46511.jpg,True
7636,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,Puma Men's Sweat Black Track Pant,Polyester,CLTH-007636,dataset\images\7636.jpg,True
34131,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Turtle Men Reversible Leather Black Belt,Leather,CLTH-034131,dataset\images\34131.jpg,True
50474,Men,Apparel,Innerwear,Briefs,Grey,Winter,2016.0,Casual,Chromozome Men Grey Brief,Mixed,CLTH-050474,dataset\images\50474.jpg,True
23186,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Formal,Black Coffee Men Grey and Black Shirt,Cotton,CLTH-023186,dataset\images\23186.jpg,True
49559,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Rocia Women Purple Handbag,Leather,CLTH-049559,dataset\images\49559.jpg,True
22868,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes,Mixed,CLTH-022868,dataset\images\22868.jpg,True
31443,Women,Apparel,Topwear,Jackets,Red,Summer,2012.0,Sports,Nike Women Football Red Jacket,Polyester,CLTH-031443,dataset\images\31443.jpg,True
3296,Men,Footwear,Shoes,Sports Shoes,White,Spring,2011.0,Sports,Asics Men's Sport GEL Pulse 2 White Blue Shoe,Synthetic,CLTH-003296,dataset\images\3296.jpg,True
19229,Men,Accessories,Ties,Ties,Brown,Summer,2011.0,Formal,United Colors of Benetton Men Check Brown Tie,Mixed,CLTH-019229,dataset\images\19229.jpg,True
13713,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Men Grey Polo Tshirt,Cotton,CLTH-013713,dataset\images\13713.jpg,True
30591,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012.0,Sports,Nike Unisex Federer Blue Cap,Mixed,CLTH-030591,dataset\images\30591.jpg,True
2344,Men,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Casual,Reebok Men Club Stripe Black Polo T-shirt,Cotton,CLTH-002344,dataset\images\2344.jpg,True
43063,Men,Apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Nike Men Red Portugal Football T-shirt,Cotton,CLTH-043063,dataset\images\43063.jpg,True
51760,Women,Footwear,Shoes,Heels,Grey,Winter,2015.0,Casual,Catwalk Women Grey Peep Toes,Mixed,CLTH-051760,dataset\images\51760.jpg,True
17175,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,U.S. Polo Assn. Men Checks Grey Shirt,Cotton,CLTH-017175,dataset\images\17175.jpg,True
18901,Unisex,Accessories,Headwear,Caps,Green,Fall,2011.0,Casual,ADIDAS Originals Unisex Adicolor Green Cap,Mixed,CLTH-018901,dataset\images\18901.jpg,True
