id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,material,internal_tag,image_path,image_exists,phash
35933,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,Salomon Men X Ultra Black Sports Shoes,Synthetic,CLTH-035933,dataset\images\35933.jpg,True,bf1ec0492eb4335a
26518,Men,Apparel,Topwear,Shirts,White,Spring,2012.0,Casual,Arrow Sport Men White Striped Shirt,Cotton,CLTH-026518,dataset\images\26518.jpg,True,b4c336cb3cc9348b
8792,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Indigo Nation Men Price catch Black White Shirts,Cotton,CLTH-008792,dataset\images\8792.jpg,True,e0c336cb1869db39
22984,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,FILA Men White Temptation Sports Shoes,Synthetic,CLTH-022984,dataset\images\22984.jpg,True,fa34944b6ab5a45a
23856,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,ADIDAS Men Black Outback Casual Shoes,Mixed,CLTH-023856,dataset\images\23856.jpg,True,bf97c0683e974348
9640,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Blue Shirts,Cotton,CLTH-009640,dataset\images\9640.jpg,True,b6c726cb3cc93093
54138,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Rocia Women Black Heels,Mixed,CLTH-054138,dataset\images\54138.jpg,True,bc9cc3633c9c6361
18217,Men,Accessories,Socks,Socks,Grey,Fall,2011.0,Casual,Manchester United Men Solid Grey Socks,Mixed,CLTH-018217,dataset\images\18217.jpg,True,bf96cbe1944e9160
42861,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,French Connection Women Beige Straw Bag,Leather,CLTH-042861,dataset\images\42861.jpg,True,b8b2916dcb2ccdc4
28482,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Urban Yoga Men Printed Green T-shirt,Cotton,CLTH-028482,dataset\images\28482.jpg,True,bcc3c39f2c3c24e1
50598,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016.0,Casual,Chromozome Men Navy Blue Briefs,Mixed,CLTH-050598,dataset\images\50598.jpg,True,f81b8d262d9e9623
6608,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,Spykar Women's Not My Fault Pink T-shirt,Cotton,CLTH-006608,dataset\images\6608.jpg,True,a4c6669e33199375
54904,Men,Apparel,Topwear,Tshirts,Olive,Summer,2012.0,Casual,Do u speak green Men Olive T-shirt,Cotton,CLTH-054904,dataset\images\54904.jpg,True,b193939b3d6c6486
16983,Men,Footwear,Flip Flops,Flip Flops,Red,Fall,2011.0,Casual,Puma Men Lynx Red Slipper,Rubber,CLTH-016983,dataset\images\16983.jpg,True,ee94c16b3c94cb68
49687,Men,Accessories,Ties,Ties,Maroon,Summer,2012.0,Casual,Park Avenue Men Maroon Tie,Mixed,CLTH-049687,dataset\images\49687.jpg,True,e699993199669966
48755,Women,Accessories,Jewellery,Necklace and Chains,Silver,Summer,2013.0,Casual,Lucera Women Silver Necklace,Mixed,CLTH-048755,dataset\images\48755.jpg,True,e21b996669996665
17851,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Flying Machine Women Blue Tshirt,Cotton,CLTH-017851,dataset\images\17851.jpg,True,e5966392c638cdcc
9472,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue stripes Blue Shirts,Cotton,CLTH-009472,dataset\images\9472.jpg,True,ec866467cc7394c6
51678,Men,Accessories,Eyewear,Sunglasses,Gold,Winter,2016.0,Casual,Louis Philippe Men Gold Sunglasses,Plastic,CLTH-051678,dataset\images\51678.jpg,True,e38c9c736a9c316a
3974,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,Jealous 21 Women Blue Tunic With Butterfly Top,Cotton,CLTH-003974,dataset\images\3974.jpg,True,b0c3e4d3328d9c9b
29762,Men,Accessories,Watches,Watches,Brown,Winter,2016.0,Casual,Fossil Men Brown Dial Chronograph Watch CH2727,Metal,CLTH-029762,dataset\images\29762.jpg,True,bc9cd0304f27cd6c
18819,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Formal,Peter England Men Statements Black Wallet,Mixed,CLTH-018819,dataset\images\18819.jpg,True,e987967838c56d92
23258,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Maxima Attivo Women Steel Dial Watch,Metal,CLTH-023258,dataset\images\23258.jpg,True,bbb0946fcb9035c8
24841,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2015.0,Casual,Wildcraft Women Yellow Printed T-shirt,Cotton,CLTH-024841,dataset\images\24841.jpg,True,a4269b99db666436
44198,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,2012.0,Casual,iPanema Women Black Flip Flops,Rubber,CLTH-044198,dataset\images\44198.jpg,True,ee94d1693e96c131
32924,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Status Quo Men Printed Navy Blue T-shirt,Cotton,CLTH-032924,dataset\images\32924.jpg,True,f8c3b6864879c1a7
38422,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Peepli Parinacrush Handbag,Leather,CLTH-038422,dataset\images\38422.jpg,True,e19e9e6196cb9886
40538,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Titan Women White Dial Watch,Metal,CLTH-040538,dataset\images\40538.jpg,True,b3939b4c6cce8e21
10248,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Murcia Women Asjke Coffee Brown Handbags,Leather,CLTH-010248,dataset\images\10248.jpg,True,fa94857bc32b9cc0
45876,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch,Metal,CLTH-045876,dataset\images\45876.jpg,True,bc3690dbc3642f49
32118,Men,Apparel,Innerwear,Briefs,Olive,Summer,2016.0,Casual,Playboy Men Jack Green Brief,Mixed,CLTH-032118,dataset\images\32118.jpg,True,ea989525785ea599
6862,Women,Apparel,Bottomwear,Skirts,Pink,Summer,2011.0,Casual,Forever New Women's Peach Pink Skirt,Chiffon,CLTH-006862,dataset\images\6862.jpg,True,b03363c6ce9cc699
18441,Women,Personal Care,Fragrance,Fragrance Gift Set,White,Spring,2017.0,Casual,Ed Hardy Love & Luck Women Mermaid Fragrance Gift Set,Mixed,CLTH-018441,dataset\images\18441.jpg,True,aee695197824a6e6
48331,Women,Free Items,Free Gifts,Free Gifts,Bronze,Summer,2015.0,Casual,Pitaraa Women Bronze Clutch,Mixed,CLTH-048331,dataset\images\48331.jpg,True,bfc0c03fc0c03ff4
9016,Unisex,Accessories,Belts,Belts,Brown,Winter,2016.0,Casual,Fastrack Unisex Khaki Brown Canvas Belts,Leather,CLTH-009016,dataset\images\9016.jpg,True,bbcac4312bce319c
19593,Women,Apparel,Topwear,Tops,Brown,Fall,2011.0,Casual,United Colors of Benetton Women Printed Brown Top,Cotton,CLTH-019593,dataset\images\19593.jpg,True,e19666c334ca9cc7
47379,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Baggit Women Blue Bag,Leather,CLTH-047379,dataset\images\47379.jpg,True,f981c63e96c8cb85
13895,Men,Apparel,Topwear,Shirts,Yellow,Fall,2011.0,Casual,Spykar Men Stripes Yellow Shirts,Cotton,CLTH-013895,dataset\images\13895.jpg,True,f193339b31c924cd
17409,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Lotto Men Basketball Mid Black Sports Shoe,Synthetic,CLTH-017409,dataset\images\17409.jpg,True,bf3690c96cb4321b
12947,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Basics Men Blue Striped T-shirt,Cotton,CLTH-012947,dataset\images\12947.jpg,True,b4d393d33c29e4c2
4709,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,ADIDAS Unisex Chronographic Digital Black Watch,Metal,CLTH-004709,dataset\images\4709.jpg,True,bd8cd28dcf22ec30
56805,Women,Apparel,Apparel Set,Kurta Sets,Magenta,Summer,2012.0,Ethnic,Aneri Women Magenta Salwar Suit,Mixed,CLTH-056805,dataset\images\56805.jpg,True,b367cb328e89cc4c
59071,Women,Apparel,Innerwear,Bra,White,Summer,2017.0,Casual,Peri Peri Women White Bra,Mixed,CLTH-059071,dataset\images\59071.jpg,True,bab0788f61c1c3ce
52499,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Black,Summer,2017.0,Casual,Red Rose Women Black Nightdress,Mixed,CLTH-052499,dataset\images\52499.jpg,True,e6ce9132cf293994
40960,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Around the World White T-shirt,Cotton,CLTH-040960,dataset\images\40960.jpg,True,b0c6cf396666398c
56039,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Colorbar Soft Touch Hot-e Lipstick 001,Mixed,CLTH-056039,dataset\images\56039.jpg,True,e4ce9b31cec624cc
21957,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Casual Black Handbag,Leather,CLTH-021957,dataset\images\21957.jpg,True,bcd0c32f9e984cb4
39194,Women,Footwear,Shoes,Heels,Silver,Winter,2015.0,Casual,Catwalk Women Silver Heels,Mixed,CLTH-039194,dataset\images\39194.jpg,True,ae96c16834976bb8
38046,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Attractive Men Black Analog Watch,Metal,CLTH-038046,dataset\images\38046.jpg,True,b41cd2c2cbcb8f25
20885,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Reebok Men Speed mode Running White Shoes,Synthetic,CLTH-020885,dataset\images\20885.jpg,True,be3cc44b61a57a1a
24419,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Barracks Premier White Sports Shoes,Synthetic,CLTH-024419,dataset\images\24419.jpg,True,be1fc16030b44f1f
21359,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Van Heusen Women Brown Printed Oversized Sunglasses VH203-C3,Plastic,CLTH-021359,dataset\images\21359.jpg,True,ea90956d6a94956b
59243,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Titan Men Black Dial Watch,Metal,CLTH-059243,dataset\images\59243.jpg,True,f1938669788665cb
53779,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Puma Women Black T-shirt,Cotton,CLTH-053779,dataset\images\53779.jpg,True,a4b6c3639b4d389a
1875,Men,Apparel,Topwear,Tshirts,Green,Winter,2010.0,Casual,FIFA Mens 1990 World Cup Edition T-shirt,Cotton,CLTH-001875,dataset\images\1875.jpg,True,b193e392193ccd63
15950,Men,Accessories,Ties,Ties,Black,Fall,2011.0,Formal,Turtle Men Stripes Black Ties,Mixed,CLTH-015950,dataset\images\15950.jpg,True,b36c66b29693c949
14882,Women,Accessories,Bags,Handbags,Purple,Summer,2011.0,Casual,United Colors of Benetton Women Solid Purple Handbags,Leather,CLTH-014882,dataset\images\14882.jpg,True,afc5c03e896987c6
48103,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Casual,French Connection Women White Printed Top,Cotton,CLTH-048103,dataset\images\48103.jpg,True,f19333ce62cdcc30
47977,Women,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Helix Women Silver Watch,Metal,CLTH-047977,dataset\images\47977.jpg,True,f03434cbcb618f69
18673,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011.0,Casual,Fila Men Sterling Black Shoes,Mixed,CLTH-018673,dataset\images\18673.jpg,True,bf96c0602e977358
51812,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Summer,2016.0,Casual,Bwitch Blue Nightdress,Mixed,CLTH-051812,dataset\images\51812.jpg,True,e19ec767866c8c19
29908,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Police Men White Dial Watch PL12157JS,Metal,CLTH-029908,dataset\images\29908.jpg,True,be34f04bc2a58f1a
30825,Women,Apparel,Bottomwear,Churidar,Magenta,Summer,2012.0,Ethnic,Fabindia Women Magenta Mangalgiri Churidar,Mixed,CLTH-030825,dataset\images\30825.jpg,True,e9cece7134618e8c
27892,Women,Apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,Scullers For Her Black Striped Shirt,Cotton,CLTH-027892,dataset\images\27892.jpg,True,b4c3259bcaac91d6
46099,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,ADIDAS Men Black Streetvulc Shoes,Mixed,CLTH-046099,dataset\images\46099.jpg,True,bf94c0683f97d068
26940,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Jealous 21 Women Printed Navy Blue T-shirt,Cotton,CLTH-026940,dataset\images\26940.jpg,True,b4c392c39e6d8cd2
29134,Women,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Vogue Women Black Sunglasses,Plastic,CLTH-029134,dataset\images\29134.jpg,True,ea9c95626a96b568
44733,Women,Footwear,Flip Flops,Flip Flops,White,Summer,2012.0,Casual,Globalite Women Vita White Flip Flops,Rubber,CLTH-044733,dataset\images\44733.jpg,True,ae98c1633e9c6137
5414,Girls,Apparel,Topwear,Tops,Purple,Summer,2011.0,Casual,Ant Kids Girl's Purple Top With Sequins Kidswear,Cotton,CLTH-005414,dataset\images\5414.jpg,True,b0ce9833e63867cc
20276,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Casual Beige Flats,Mixed,CLTH-020276,dataset\images\20276.jpg,True,bb9fc4603d976260
1888,Men,Apparel,Topwear,Tshirts,Black,Winter,2010.0,Casual,FIFA Mens Essentials Black T-shirt,Cotton,CLTH-001888,dataset\images\1888.jpg,True,bb87c20f1e68e196
53784,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Puma Men Red Check Shirt,Cotton,CLTH-053784,dataset\images\53784.jpg,True,e19293365b65c9c6
14043,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Flying Machine Men Check Blue Shirts,Cotton,CLTH-014043,dataset\images\14043.jpg,True,ecc6a6ce704b3c91
15191,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Arrow Sport Men Stripes Purple Polo Tshirts,Cotton,CLTH-015191,dataset\images\15191.jpg,True,b193e3932c39c1e3
52656,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Mod-acc Women Beige Handbag,Leather,CLTH-052656,dataset\images\52656.jpg,True,fa85957ac6198c95
36313,Boys,Apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Mr.Men Boys Blazing Yellow T-shirt,Cotton,CLTH-036313,dataset\images\36313.jpg,True,b18eceb1314a6f86
57324,Women,Apparel,Innerwear,Bra,Black,Winter,2015.0,Casual,Amante Black Push-Up Bra BCLH01,Mixed,CLTH-057324,dataset\images\57324.jpg,True,bce1c2069ed426db
33661,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012.0,Casual,Lotto Men Caesar Slide Black Flip Flops,Rubber,CLTH-033661,dataset\images\33661.jpg,True,ee94d16a3e94c278
38289,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Kids Ville Girls Pink Printed Top,Cotton,CLTH-038289,dataset\images\38289.jpg,True,e3689c973369694c
41241,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Formal,Arrow Men Black & Brown Reversible Belt,Leather,CLTH-041241,dataset\images\41241.jpg,True,be91c16e3fc1e01a
11531,Men,Apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Men Light Winter Olive Tshirts,Cotton,CLTH-011531,dataset\images\11531.jpg,True,e19393d338699d86
25704,Women,Apparel,Topwear,Tops,Green,Summer,2012.0,Casual,Mumbai Slang Women Printed Green Top,Cotton,CLTH-025704,dataset\images\25704.jpg,True,a5c6279ed21ace25
26181,Women,Footwear,Shoes,Flats,Silver,Spring,2013.0,Casual,Rocia Women Silver Casual Sandals,Mixed,CLTH-026181,dataset\images\26181.jpg,True,be94c1693ec6613c
55473,Women,Personal Care,Lips,Lipstick,Brown,Spring,2017.0,Casual,Revlon Baked Brown Super Lustrous Lipstick 323,Mixed,CLTH-055473,dataset\images\55473.jpg,True,b3cccc32ce3331cc
2631,Women,Footwear,Shoes,Flats,White,Winter,2012.0,Casual,Carlton London Women White Ballerinas,Mixed,CLTH-002631,dataset\images\2631.jpg,True,b894c76b3894c763
28827,Women,Apparel,Innerwear,Briefs,Green,Summer,2012.0,Casual,Enamor Women Pack of 3 Briefs,Mixed,CLTH-028827,dataset\images\28827.jpg,True,ee1991e47b1a86e1
43516,Women,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,French Connection Women Orange Top,Cotton,CLTH-043516,dataset\images\43516.jpg,True,e4c6e66c3cc99893
13266,Women,Apparel,Topwear,Tops,Maroon,Fall,2011.0,Casual,Palm Tree Kids Girls Printed Maroon Tops,Cotton,CLTH-013266,dataset\images\13266.jpg,True,e4189bc3673d349a
27053,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Yelloe Black Envelope Look Handbag,Leather,CLTH-027053,dataset\images\27053.jpg,True,afd4d02b9ce591c2
7343,Men,Apparel,Topwear,Tshirts,Khaki,Fall,2011.0,Casual,Tantra Men Khaki T-shirt,Cotton,CLTH-007343,dataset\images\7343.jpg,True,e396259e63318b66
49810,Women,Footwear,Flip Flops,Flip Flops,Brown,Winter,2012.0,Casual,iPanema Women Brown Flip Flops,Rubber,CLTH-049810,dataset\images\49810.jpg,True,ad96c2693c96c939
34444,Women,Apparel,Topwear,Tshirts,Peach,Summer,2012.0,Casual,Myntra Women Peach Peace Love Chocolate T-shirt,Cotton,CLTH-034444,dataset\images\34444.jpg,True,e586669a339b9863
6291,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Classic Polo Men's Swiss Red T-shirt,Cotton,CLTH-006291,dataset\images\6291.jpg,True,e086c7267a78b1e5
8139,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Women Steel-Toned Dial Watch 9733SL04,Metal,CLTH-008139,dataset\images\8139.jpg,True,b3cc32c6cd9acc98
31304,Men,Apparel,Topwear,Shirts,Blue,Summer,2012.0,Formal,John Miller Men Check Blue Shirt,Cotton,CLTH-031304,dataset\images\31304.jpg,True,b5c267cb1c31c61e
55641,Women,Footwear,Shoes,Heels,Beige,Winter,2015.0,Casual,Catwalk Women Beige Peep Toes,Mixed,CLTH-055641,dataset\images\55641.jpg,True,be3c90cbcc946363
12186,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Basics Men Blue Slim Fit Checked Shirt,Cotton,CLTH-012186,dataset\images\12186.jpg,True,b4c3b6c33869251f
13054,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Fastrack Women Gold Dial White Watches,Metal,CLTH-013054,dataset\images\13054.jpg,True,b899c39c4b63b4cc
27261,Women,Apparel,Topwear,Tops,Yellow,Summer,2012.0,Casual,Arrow Woman Yellow Top,Cotton,CLTH-027261,dataset\images\27261.jpg,True,e4c666cb989a9a36
2403,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Puma Men's Mood Indigo T-shirt,Cotton,CLTH-002403,dataset\images\2403.jpg,True,f98687463c69c197
43724,Women,Accessories,Jewellery,Bangle,Gold,Summer,2012.0,Casual,Royal Diadem Set of 2 Golden Bangles,Mixed,CLTH-043724,dataset\images\43724.jpg,True,ea97956863956863
22713,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Women Grey Air Max +2011 Sports Shoes,Synthetic,CLTH-022713,dataset\images\22713.jpg,True,bf98c0613f94c969
8905,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Indigo Nation Men Textura Brown Trousers,Denim,CLTH-008905,dataset\images\8905.jpg,True,ac738f6cc30c939c
16526,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Locomotive Men Check Navy Blue Shirt,Cotton,CLTH-016526,dataset\images\16526.jpg,True,e0c687967a69e50b
46256,Women,Apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Fusion Beats Women Black Top,Cotton,CLTH-046256,dataset\images\46256.jpg,True,b4c2cf3292399c9b
7171,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Red Check Shirt,Cotton,CLTH-007171,dataset\images\7171.jpg,True,e4c6b6c66c699433
13868,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Scullers Men Stripes Blue Shirts,Cotton,CLTH-013868,dataset\images\13868.jpg,True,f193339b3869c466
47384,Women,Accessories,Bags,Clutches,Teal,Summer,2012.0,Casual,Baggit Women Teal Purse,Mixed,CLTH-047384,dataset\images\47384.jpg,True,e996c66996c03bcc
50333,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Aurelia Women White Printed Kurta,Cotton,CLTH-050333,dataset\images\50333.jpg,True,b0c3e786ce6ccc2c
28229,Men,Personal Care,Fragrance,Deodorant,Blue,Spring,2017.0,Casual,Playboy Men London Deo,Mixed,CLTH-028229,dataset\images\28229.jpg,True,b2339999cccc6666
20044,Women,Accessories,Bags,Handbags,Silver,Fall,2011.0,Casual,United Colors of Benetton Women Solid Silver Handbags,Leather,CLTH-020044,dataset\images\20044.jpg,True,ea95856ad19d7ac0
44501,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012.0,Casual,Force 10 Men White & Red Shoes,Mixed,CLTH-044501,dataset\images\44501.jpg,True,be9fc160189f6e18
36121,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,OTLS Men Laurel Black Wallet,Mixed,CLTH-036121,dataset\images\36121.jpg,True,bdc2c23d7a25c5c2
39955,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2013.0,Casual,Gas Men Brown & Blue Flip Flops,Rubber,CLTH-039955,dataset\images\39955.jpg,True,ee94c1683c96ca79
52464,Women,Apparel,Loungewear and Nightwear,Nightdress,Red,Winter,2015.0,Casual,Red Rose Red & Black Nightdress,Mixed,CLTH-052464,dataset\images\52464.jpg,True,b3cd9b92ce64cc18
58962,Men,Personal Care,Fragrance,Perfume and Body Mist,Silver,Spring,2017.0,Casual,Colour me Men Silver Perfume,Mixed,CLTH-058962,dataset\images\58962.jpg,True,e6cb99cccc332266
33453,Women,Accessories,Bags,Handbags,Red,Summer,2012.0,Casual,Baggit Women Selection Lovely Red Sling Bag,Leather,CLTH-033453,dataset\images\33453.jpg,True,fad4852bd03c2f83
57116,Women,Apparel,Topwear,Tops,White,Summer,2012.0,Formal,Elle Women White Semiformal Top,Cotton,CLTH-057116,dataset\images\57116.jpg,True,e6c6664cd998989b
11703,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Lee Men Check Shirt,Cotton,CLTH-011703,dataset\images\11703.jpg,True,ecc6b4c76c38c073
25536,Men,Apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Wrangler Men Durham Big Check Green Shirt,Cotton,CLTH-025536,dataset\images\25536.jpg,True,b4c336cb7419c633
32581,Women,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,ONLY Women Pink Dotted Print Dress,Chiffon,CLTH-032581,dataset\images\32581.jpg,True,e4c796929b2cc93c
39169,Women,Apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Aneri Women Red Kurta,Cotton,CLTH-039169,dataset\images\39169.jpg,True,e4cf96e648999919
13430,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Men Printed Yellow Tshirts,Cotton,CLTH-013430,dataset\images\13430.jpg,True,e39392cb31c99d26
27605,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Casual,Scullers Men Black Trousers,Denim,CLTH-027605,dataset\images\27605.jpg,True,bc36cbc98ac98e29
43340,Men,Footwear,Shoes,Sports Shoes,White,Summer,2013.0,Sports,Reebok Men White Zigactivate Sports Shoes,Synthetic,CLTH-043340,dataset\images\43340.jpg,True,be94c16b3dc4621b
55225,Women,Personal Care,Makeup,Kajal and Eyeliner,Black,Spring,2017.0,Casual,Lakme Women Black Satin Kajal,Mixed,CLTH-055225,dataset\images\55225.jpg,True,e63399cc99996623
34212,Men,Apparel,Topwear,Tshirts,Grey,Summer,2013.0,Casual,Proline Men Grey T-shirt,Cotton,CLTH-034212,dataset\images\34212.jpg,True,b0939332396dd5c3
50757,Men,Footwear,Sandal,Sandals,Khaki,Winter,2018.0,Casual,Red Chief Men Khaki Sandals,Leather,CLTH-050757,dataset\images\50757.jpg,True,bf90c06b3f94e249
17090,Women,Accessories,Wallets,Wallets,White,Winter,2015.0,Casual,Lino Perros Women Blue Zip White Wallet,Mixed,CLTH-017090,dataset\images\17090.jpg,True,ea85956ae1857e64
22377,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,Mark Taylor Men White Red Green Striped Shirt,Cotton,CLTH-022377,dataset\images\22377.jpg,True,b193339bd8219bc6
